tract,state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
037374800,nj,-74.67529,40.92327,1958,2,6,4,200
037374900,nj,-74.6678,40.93735,1978,2,6,4,200
039030200,nj,-74.1922,40.65705,506,8,16,8,100
039030400,nj,-74.18761,40.65141,792,7,15,8,114.3
039030500,nj,-74.19533,40.64694,942,6,14,8,133.3
039030600,nj,-74.20505,40.64223,603,6,14,8,133.3
039030701,nj,-74.22219,40.6496,327,7,14,7,100
039030703,nj,-74.22006,40.65317,628,8,16,8,100
039030704,nj,-74.21786,40.65819,343,8,16,8,100
039030802,nj,-74.21257,40.6554,439,8,16,8,100
039030900,nj,-74.20418,40.65125,993,8,16,8,100
039031000,nj,-74.19805,40.65517,619,8,16,8,100
039031100,nj,-74.20609,40.65902,976,8,16,8,100
039031200,nj,-74.20213,40.66351,1023,8,16,8,100
039031301,nj,-74.19734,40.67501,605,8,16,8,100
039031302,nj,-74.2015,40.6697,697,8,16,8,100
039031400,nj,-74.20851,40.67176,655,8,16,8,100
039031500,nj,-74.20094,40.68169,733,8,16,8,100
039031601,nj,-74.21119,40.67734,380,8,16,8,100
039031602,nj,-74.20905,40.68586,647,8,16,8,100
039031700,nj,-74.21697,40.67699,579,8,16,8,100
039031801,nj,-74.2279,40.66939,727,9,17,8,88.9
039031802,nj,-74.22278,40.67199,300,8,16,8,100
039031903,nj,-74.2252,40.66215,572,8,17,9,112.5
039031904,nj,-74.22076,40.66414,261,8,16,8,100
039032002,nj,-74.22917,40.65635,689,9,17,8,88.9
039032003,nj,-74.23245,40.6619,609,9,17,8,88.9
039032004,nj,-74.23837,40.66117,378,9,17,8,88.9
039032101,nj,-74.239,40.6672,954,9,17,8,88.9
039032102,nj,-74.24337,40.67088,1037,9,17,8,88.9
039032200,nj,-74.22248,40.70246,1718,9,17,8,88.9
039032300,nj,-74.23268,40.70254,732,9,17,8,88.9
039032401,nj,-74.23216,40.69243,1135,9,18,9,100
039032402,nj,-74.24167,40.69917,1031,9,18,9,100
039032500,nj,-74.22077,40.68749,1811,8,16,8,100
039032600,nj,-74.25325,40.70617,954,9,18,9,100
039032701,nj,-74.28037,40.70374,1042,10,19,9,90
039032702,nj,-74.26839,40.70973,1469,10,19,9,90
039032800,nj,-74.28111,40.71744,1503,10,19,9,90
039032901,nj,-74.28911,40.71162,1289,10,19,9,90
039032902,nj,-74.29697,40.70196,1672,10,19,9,90
039033000,nj,-74.2925,40.69167,1721,10,19,9,90
039033100,nj,-74.26573,40.69832,1865,10,18,8,80
039033200,nj,-74.25222,40.69195,1435,9,18,9,100
039033300,nj,-74.26745,40.6849,1335,10,18,8,80
039033400,nj,-74.25596,40.68211,1322,9,18,9,100
039033501,nj,-74.25491,40.67829,1417,9,18,9,100
039033502,nj,-74.23861,40.67774,797,9,17,8,88.9
039033600,nj,-74.2889,40.67816,3061,10,19,9,90
039033700,nj,-74.25543,40.66639,1384,9,17,8,88.9
039033800,nj,-74.27398,40.66607,1525,10,19,9,90
039033900,nj,-74.26806,40.66283,797,10,18,8,80
039034000,nj,-74.26528,40.6585,1331,9,18,9,100
039034100,nj,-74.24583,40.65564,1036,9,17,8,88.9
039034200,nj,-74.26735,40.65362,978,9,18,9,100
039034300,nj,-74.26893,40.64589,1249,9,17,8,88.9
039034400,nj,-74.25378,40.64939,1333,8,16,8,100
039034500,nj,-74.23754,40.64865,1217,7,15,8,114.3
039034600,nj,-74.25018,40.64235,1090,7,14,7,100
039034700,nj,-74.25692,40.63723,1030,7,14,7,100
039034800,nj,-74.2766,40.64047,1786,10,18,8,80
039034900,nj,-74.27179,40.63226,1960,9,17,8,88.9
039035000,nj,-74.26413,40.62508,906,7,15,8,114.3
039035100,nj,-74.24811,40.63543,1215,7,14,7,100
039035200,nj,-74.22609,40.64364,707,6,14,8,133.3
039035300,nj,-74.24464,40.62489,1262,7,14,7,100
039035400,nj,-74.22826,40.61807,1088,7,14,7,100
039035500,nj,-74.27876,40.61879,1979,10,18,8,80
039035600,nj,-74.29827,40.60696,1384,9,17,8,88.9
039035700,nj,-74.28875,40.6071,1685,9,18,9,100
039035800,nj,-74.27739,40.59822,1056,8,16,8,100
039035900,nj,-74.27946,40.6061,1032,9,17,8,88.9
039036000,nj,-74.26644,40.60738,1263,8,16,8,100
039036100,nj,-74.28985,40.63488,704,10,18,8,80
039036200,nj,-74.29702,40.62271,2549,10,18,8,80
039036301,nj,-74.31432,40.62636,1543,10,19,9,90
039036302,nj,-74.33179,40.6109,1301,10,19,9,90
039036400,nj,-74.33622,40.66592,2329,11,20,9,81.8
039036500,nj,-74.36316,40.6602,1725,10,20,10,100
039036600,nj,-74.34995,40.64991,1605,11,20,9,81.8
039036700,nj,-74.34362,40.64291,1929,11,20,9,81.8
039036800,nj,-74.33259,40.63445,2462,10,20,10,100
039036900,nj,-74.32315,40.65133,1563,11,20,9,81.8
039037000,nj,-74.29818,40.66618,2206,10,19,9,90
039037100,nj,-74.31736,40.66568,1535,11,20,9,81.8
039037200,nj,-74.29819,40.65518,1304,10,19,9,90
039037300,nj,-74.29358,40.64501,1706,10,18,8,80
039037400,nj,-74.31093,40.64447,1513,10,19,9,90
039037500,nj,-74.31446,40.71139,1646,10,19,9,90
039037601,nj,-74.33653,40.70073,1711,10,19,9,90
039037602,nj,-74.31943,40.68953,2007,10,20,10,100
039037700,nj,-74.35843,40.72707,1533,9,18,9,100
039037800,nj,-74.37477,40.71979,1855,9,17,8,88.9
039037900,nj,-74.37092,40.703,1944,9,17,8,88.9
039038000,nj,-74.34776,40.7127,1672,10,18,8,80
039038101,nj,-74.39862,40.69303,1326,9,18,9,100
039038103,nj,-74.41416,40.69878,1328,9,17,8,88.9
039038104,nj,-74.39752,40.70857,1441,9,17,8,88.9
039038201,nj,-74.41251,40.67622,2178,10,18,8,80
039038202,nj,-74.44157,40.67665,2702,9,17,8,88.9
039038300,nj,-74.36011,40.68105,2759,10,20,10,100
039038400,nj,-74.39533,40.66034,2146,10,20,10,100
039038500,nj,-74.3802,40.65673,2232,10,20,10,100
039038601,nj,-74.35491,40.62593,2282,11,20,9,81.8
039038602,nj,-74.37787,40.61495,1437,11,20,9,81.8
039038701,nj,-74.38894,40.63854,1381,11,21,10,90.9
039038702,nj,-74.3821,40.6452,1283,11,20,9,81.8
039038800,nj,-74.40378,40.6366,1213,11,21,10,90.9
039038900,nj,-74.41291,40.62949,965,11,21,10,90.9
039039000,nj,-74.41195,40.62392,822,11,21,10,90.9
039039100,nj,-74.39449,40.62364,1288,11,21,10,90.9
039039200,nj,-74.40856,40.61786,852,11,21,10,90.9
039039301,nj,-74.42624,40.61362,368,11,21,10,90.9
039039302,nj,-74.42101,40.61668,321,11,21,10,90.9
039039400,nj,-74.44374,40.6051,1074,11,20,9,81.8
039039501,nj,-74.43639,40.60212,683,11,20,9,81.8
039039502,nj,-74.44422,40.60115,654,11,20,9,81.8
039039600,nj,-74.4238,40.60355,994,11,20,9,81.8
039039700,nj,-74.40653,40.60676,1514,11,20,9,81.8
039039801,nj,-74.17131,40.65089,723,8,16,8,100
039039900,nj,-74.2151,40.66592,447,8,16,8,100
039980000,nj,-74.16899,40.67195,204,8,16,8,100
041030600,nj,-75.1866,40.69755,1438,7,15,8,114.3
041030700,nj,-75.19466,40.69137,1845,8,15,7,87.5
041030800,nj,-75.17065,40.68703,1155,8,16,8,100
041030900,nj,-75.18477,40.68089,1169,8,16,8,100
041031101,nj,-75.01424,41.00034,2795,4,9,5,125
041031102,nj,-74.91015,40.98781,2088,4,9,5,125
041031200,nj,-75.01109,40.90866,4381,4,8,4,100
041031301,nj,-74.87875,40.88009,2369,3,6,3,100
041031302,nj,-74.83001,40.91885,2883,2,6,4,200
041031401,nj,-74.81844,40.86294,1508,2,5,3,150
041031402,nj,-74.83388,40.84371,1388,2,5,3,150
041031500,nj,-74.91087,40.81023,3338,3,7,4,133.3
041031601,nj,-75.0414,40.82178,2362,4,8,4,100
041031602,nj,-74.99484,40.80897,1240,4,9,5,125
041031700,nj,-75.07279,40.82944,1123,5,11,6,120
041031800,nj,-75.12461,40.75268,1643,5,11,6,120
041031900,nj,-74.98531,40.75406,3059,5,10,5,100
041032000,nj,-74.98248,40.7587,2531,5,11,6,120
041032101,nj,-75.04948,40.71396,1686,6,11,5,83.3
041032102,nj,-75.11217,40.6791,2063,7,14,7,100
041032200,nj,-75.1551,40.70914,3554,7,15,8,114.3
041032300,nj,-75.16286,40.64025,1812,7,15,8,114.3
041032400,nj,-75.15711,40.65976,1095,8,16,8,100
001000100,ny,-73.73631,42.66892,735,5,11,6,120
001000201,ny,-73.75519,42.65838,1264,5,11,6,120
001000202,ny,-73.74995,42.66701,369,5,11,6,120
001000301,ny,-73.77664,42.67262,804,4,11,7,175
001000302,ny,-73.78336,42.68193,1006,5,11,6,120
001000401,ny,-73.86497,42.70635,897,3,9,6,200
001000403,ny,-73.80526,42.67687,1526,4,11,7,175
001000404,ny,-73.8296,42.69008,25,4,10,6,150
001000501,ny,-73.78243,42.67034,748,4,11,7,175
001000502,ny,-73.78673,42.66701,565,4,11,7,175
001000600,ny,-73.77365,42.66459,1013,4,11,7,175
001000700,ny,-73.7664,42.67029,1241,5,11,6,120
001000800,ny,-73.76521,42.66036,744,5,11,6,120
001001100,ny,-73.75091,42.65245,668,4,11,7,175
001001400,ny,-73.76855,42.65657,796,5,11,6,120
001001500,ny,-73.78168,42.6575,943,4,11,7,175
001001600,ny,-73.78953,42.65863,1122,4,11,7,175
001001700,ny,-73.79887,42.66093,1218,4,11,7,175
001001802,ny,-73.8204,42.66902,1939,4,10,6,150
001001803,ny,-73.81133,42.66264,1393,4,10,6,150
001001804,ny,-73.81997,42.64666,1459,4,10,6,150
001001901,ny,-73.79227,42.65064,1005,5,11,6,120
001001902,ny,-73.79637,42.64493,1171,5,12,7,140
001002000,ny,-73.78494,42.63477,1829,5,12,7,140
001002100,ny,-73.77754,42.65033,574,5,11,6,120
001002200,ny,-73.76548,42.65042,722,5,11,6,120
001002300,ny,-73.76356,42.64522,721,4,10,6,150
001002500,ny,-73.75501,42.64116,1014,4,10,6,150
001002600,ny,-73.76518,42.63085,1821,5,11,6,120
001012700,ny,-73.68773,42.77012,783,5,11,6,120
001012800,ny,-73.70016,42.76388,1127,5,11,6,120
001012900,ny,-73.70767,42.78255,751,5,11,6,120
001013000,ny,-73.71877,42.77454,2545,4,11,7,175
001013100,ny,-73.69259,42.7474,852,5,11,6,120
001013200,ny,-73.70136,42.72884,818,4,10,6,150
001013300,ny,-73.71065,42.73113,1166,4,10,6,150
001013400,ny,-73.70686,42.71471,816,4,10,6,150
001013503,ny,-73.73009,42.77847,1841,4,10,6,150
001013505,ny,-73.74772,42.73792,1131,4,10,6,150
001013507,ny,-73.78009,42.7483,913,3,9,6,200
001013509,ny,-73.72124,42.74581,1414,4,11,7,175
001013510,ny,-73.74715,42.74962,1233,4,10,6,150
001013511,ny,-73.75204,42.78472,1079,3,9,6,200
001013512,ny,-73.78607,42.77434,1676,3,8,5,166.7
001013602,ny,-73.7271,42.69106,1121,4,11,7,175
001013603,ny,-73.73462,42.70616,1119,4,11,7,175
001013604,ny,-73.73692,42.72489,1431,4,11,7,175
001013703,ny,-73.81481,42.74496,1019,3,8,5,166.7
001013706,ny,-73.76157,42.69727,877,4,11,7,175
001013707,ny,-73.77263,42.7221,2518,4,9,5,125
001013708,ny,-73.79394,42.71223,1344,3,9,6,200
001013709,ny,-73.77399,42.69187,1390,4,10,6,150
001013802,ny,-73.84587,42.76173,1850,3,8,5,166.7
001013803,ny,-73.87812,42.75779,1505,3,8,5,166.7
001013804,ny,-73.87869,42.74163,1877,3,8,5,166.7
001013901,ny,-73.84066,42.71623,1100,3,9,6,200
001013902,ny,-73.82713,42.7231,2024,3,9,6,200
001014001,ny,-73.81425,42.70214,1489,3,9,6,200
001014002,ny,-73.7943,42.6931,1808,4,10,6,150
001014100,ny,-73.84395,42.64419,2267,4,10,6,150
001014201,ny,-73.79479,42.61471,2307,5,11,6,120
001014202,ny,-73.86594,42.61922,2167,4,10,6,150
001014203,ny,-73.84448,42.60583,2275,4,10,6,150
001014301,ny,-73.77934,42.56157,1265,5,11,6,120
001014303,ny,-73.81281,42.58984,1927,4,11,7,175
001014304,ny,-73.84489,42.55975,1565,4,10,6,150
001014401,ny,-73.88553,42.4941,1889,3,7,4,133.3
001014402,ny,-73.81131,42.47559,1072,4,10,6,150
001014501,ny,-73.95188,42.63928,1442,3,8,5,166.7
001014502,ny,-73.93508,42.58023,1872,3,7,4,133.3
001014503,ny,-73.93481,42.65173,1154,3,9,6,200
001014606,ny,-73.97239,42.74164,1660,3,9,6,200
001014608,ny,-73.8542,42.69001,1187,4,10,6,150
001014609,ny,-73.85591,42.67615,1610,4,10,6,150
001014611,ny,-73.93491,42.69121,817,3,9,6,200
001014612,ny,-74.03395,42.70559,639,2,7,5,250
001014613,ny,-74.00934,42.70461,1439,3,7,4,133.3
001014614,ny,-73.88624,42.68247,1598,4,10,6,150
001014615,ny,-73.91413,42.6955,329,4,10,6,150
001014616,ny,-73.92839,42.73322,2278,3,9,6,200
001014617,ny,-73.89872,42.72429,1146,4,9,5,125
001014700,ny,-74.11068,42.68224,1541,1,3,2,200
001014801,ny,-74.11605,42.5927,2067,1,2,1,100
001014802,ny,-74.17424,42.4752,1915,1,3,2,200
001014803,ny,-74.03979,42.49647,2091,1,3,2,200
003940200,ny,-78.30332,42.2317,2,0,1,1,NA
003950100,ny,-77.83835,42.40381,2679,0,1,1,NA
003950300,ny,-78.1961,42.46635,2409,1,2,1,100
003950401,ny,-78.24262,42.29655,1652,0,1,1,NA
003950402,ny,-78.17745,42.33507,2611,0,1,1,NA
003950500,ny,-78.23374,42.17867,2552,0,1,1,NA
003950600,ny,-78.05183,42.21083,2474,0,1,1,NA
003950700,ny,-77.9268,42.17405,2278,0,1,1,NA
003950800,ny,-77.86286,42.26278,2243,0,1,1,NA
003950900,ny,-77.80504,42.14091,2613,0,1,1,NA
003951000,ny,-77.90204,42.04069,2545,0,1,1,NA
003951100,ny,-78.04267,42.08301,2575,0,1,1,NA
003951201,ny,-78.14973,42.07258,1816,0,1,1,NA
003951202,ny,-78.24931,42.07045,1990,0,1,1,NA
003951301,ny,-78.08383,42.34545,1580,0,1,1,NA
003951302,ny,-77.99253,42.41688,2188,0,1,1,NA
005000100,ny,-73.8836,40.79272,1,6,13,7,116.7
005000200,ny,-73.86007,40.80602,926,6,13,7,116.7
005000400,ny,-73.85088,40.80839,806,6,13,7,116.7
005001600,ny,-73.85808,40.81885,372,6,13,7,116.7
005001901,ny,-73.92805,40.80679,83,6,13,7,116.7
005001902,ny,-73.91593,40.80368,301,6,13,7,116.7
005001903,ny,-73.91262,40.8022,82,6,13,7,116.7
005001904,ny,-73.90192,40.79858,11,6,13,7,116.7
005002001,ny,-73.86788,40.81739,22,6,13,7,116.7
005002002,ny,-73.86442,40.81764,465,6,13,7,116.7
005002300,ny,-73.92584,40.80908,11,6,13,7,116.7
005002400,ny,-73.87038,40.81497,9,6,13,7,116.7
005002500,ny,-73.92087,40.807,164,6,13,7,116.7
005002701,ny,-73.91635,40.80508,48,6,13,7,116.7
005002702,ny,-73.91377,40.80645,161,6,13,7,116.7
005002800,ny,-73.87821,40.8216,112,6,13,7,116.7
005003100,ny,-73.90569,40.8099,80,6,13,7,116.7
005003300,ny,-73.91194,40.80824,175,6,13,7,116.7
005003500,ny,-73.90867,40.81097,134,6,13,7,116.7
005003700,ny,-73.91217,40.81146,12,6,13,7,116.7
005003800,ny,-73.86334,40.82029,140,6,13,7,116.7
005003900,ny,-73.92143,40.80972,374,6,13,7,116.7
005004001,ny,-73.85834,40.82827,216,6,13,7,116.7
005004100,ny,-73.91941,40.81139,200,6,13,7,116.7
005004200,ny,-73.86201,40.82393,81,6,13,7,116.7
005004300,ny,-73.91704,40.81362,339,6,13,7,116.7
005004400,ny,-73.86641,40.82652,102,6,13,7,116.7
005004600,ny,-73.86918,40.82242,50,6,13,7,116.7
005004800,ny,-73.8743,40.82702,107,6,13,7,116.7
005005001,ny,-73.87785,40.825,219,6,13,7,116.7
005005002,ny,-73.87844,40.82736,198,6,13,7,116.7
005005100,ny,-73.92757,40.81321,161,6,13,7,116.7
005005200,ny,-73.88243,40.82563,118,6,13,7,116.7
005005300,ny,-73.92178,40.8522,4,6,14,8,133.3
005005400,ny,-73.87972,40.8299,427,6,13,7,116.7
005005600,ny,-73.87908,40.83261,190,6,13,7,116.7
005005902,ny,-73.92344,40.82411,23,6,14,8,133.3
005006000,ny,-73.87777,40.83764,86,6,13,7,116.7
005006100,ny,-73.92267,40.82225,25,6,14,8,133.3
005006200,ny,-73.87552,40.83329,166,6,13,7,116.7
005006301,ny,-73.92905,40.82182,238,6,14,8,133.3
005006302,ny,-73.92641,40.82997,8,6,14,8,133.3
005006400,ny,-73.8722,40.83301,351,6,13,7,116.7
005006500,ny,-73.92166,40.8174,226,6,14,8,133.3
005006700,ny,-73.91818,40.8195,234,6,14,8,133.3
005006800,ny,-73.87048,40.82897,269,6,13,7,116.7
005006900,ny,-73.91576,40.82187,256,6,14,8,133.3
005007000,ny,-73.86562,40.82982,484,6,13,7,116.7
005007100,ny,-73.91283,40.81822,93,6,14,8,133.3
005007200,ny,-73.86069,40.83105,439,6,13,7,116.7
005007300,ny,-73.90939,40.81468,113,6,13,7,116.7
005007400,ny,-73.85286,40.81947,314,6,13,7,116.7
005007500,ny,-73.90862,40.81878,338,6,14,8,133.3
005007600,ny,-73.86766,40.83338,448,6,13,7,116.7
005007700,ny,-73.90442,40.81973,185,6,14,8,133.3
005007800,ny,-73.85265,40.82913,598,6,13,7,116.7
005007900,ny,-73.90487,40.81579,190,6,13,7,116.7
005008300,ny,-73.90184,40.81368,260,6,13,7,116.7
005008400,ny,-73.84774,40.81561,409,6,13,7,116.7
005008500,ny,-73.89908,40.81628,259,6,13,7,116.7
005008600,ny,-73.84981,40.81988,121,6,13,7,116.7
005008700,ny,-73.89728,40.81967,167,6,14,8,133.3
005008900,ny,-73.89391,40.81857,109,6,14,8,133.3
005009000,ny,-73.84119,40.81498,344,5,12,7,140
005009200,ny,-73.85215,40.83234,497,6,13,7,116.7
005009301,ny,-73.88911,40.81435,484,6,13,7,116.7
005009302,ny,-73.88525,40.80422,376,6,13,7,116.7
005009600,ny,-73.84366,40.83449,456,5,12,7,140
005009800,ny,-73.84951,40.82545,784,6,13,7,116.7
005011000,ny,-73.83186,40.8148,16,5,12,7,140
005011502,ny,-73.88603,40.81969,275,6,13,7,116.7
005011701,ny,-73.8836,40.81439,96,6,13,7,116.7
005011702,ny,-73.87343,40.80835,9,6,13,7,116.7
005011800,ny,-73.79797,40.80929,868,5,12,7,140
005011900,ny,-73.88957,40.82327,166,6,13,7,116.7
005012101,ny,-73.88889,40.82828,237,6,13,7,116.7
005012102,ny,-73.88797,40.826,44,6,13,7,116.7
005012300,ny,-73.88736,40.82855,229,6,13,7,116.7
005012500,ny,-73.89352,40.82864,373,6,14,8,133.3
005012701,ny,-73.89233,40.82563,167,6,14,8,133.3
005012901,ny,-73.89873,40.82263,171,6,14,8,133.3
005013000,ny,-73.81475,40.81931,247,5,12,7,140
005013100,ny,-73.8979,40.82595,342,6,14,8,133.3
005013200,ny,-73.81937,40.81175,1290,6,12,6,100
005013300,ny,-73.90348,40.82282,72,6,14,8,133.3
005013500,ny,-73.9021,40.82713,216,6,14,8,133.3
005013800,ny,-73.79447,40.8217,340,5,12,7,140
005014100,ny,-73.91229,40.82377,175,6,14,8,133.3
005014300,ny,-73.91213,40.82775,63,6,14,8,133.3
005014400,ny,-73.82334,40.82126,315,5,12,7,140
005014500,ny,-73.90703,40.83151,107,6,14,8,133.3
005014701,ny,-73.90533,40.83423,21,6,14,8,133.3
005014702,ny,-73.90439,40.83653,18,6,14,8,133.3
005014900,ny,-73.90149,40.8326,202,6,14,8,133.3
005015100,ny,-73.89848,40.83108,401,6,14,8,133.3
005015200,ny,-73.82491,40.82638,528,5,12,7,140
005015300,ny,-73.89414,40.83348,352,6,14,8,133.3
005015500,ny,-73.88999,40.83553,105,6,13,7,116.7
005015700,ny,-73.88545,40.833,317,6,13,7,116.7
005015800,ny,-73.81862,40.82487,262,5,12,7,140
005015900,ny,-73.89355,40.82237,60,6,14,8,133.3
005016000,ny,-73.80339,40.83175,952,5,12,7,140
005016100,ny,-73.88502,40.83685,119,6,13,7,116.7
005016200,ny,-73.82176,40.82885,379,5,12,7,140
005016300,ny,-73.89497,40.83856,4,6,14,8,133.3
005016400,ny,-73.82485,40.8322,296,5,12,7,140
005016500,ny,-73.90028,40.84311,88,6,14,8,133.3
005016600,ny,-73.83018,40.82953,516,5,12,7,140
005016700,ny,-73.90217,40.84048,124,6,14,8,133.3
005016900,ny,-73.90272,40.83779,120,6,14,8,133.3
005017100,ny,-73.9075,40.84042,2,6,14,8,133.3
005017300,ny,-73.91652,40.8263,192,6,14,8,133.3
005017500,ny,-73.91365,40.83082,177,6,14,8,133.3
005017701,ny,-73.91118,40.8332,191,6,14,8,133.3
005017702,ny,-73.90955,40.83618,323,6,14,8,133.3
005017901,ny,-73.91519,40.83483,67,6,14,8,133.3
005017902,ny,-73.9135,40.83701,54,6,14,8,133.3
005018101,ny,-73.91611,40.83161,151,6,14,8,133.3
005018102,ny,-73.91814,40.83227,51,6,14,8,133.3
005018301,ny,-73.92081,40.82864,26,6,14,8,133.3
005018302,ny,-73.91875,40.82791,88,6,14,8,133.3
005018400,ny,-73.82928,40.83742,932,5,12,7,140
005018501,ny,-73.90933,40.82718,201,6,14,8,133.3
005018502,ny,-73.90598,40.82631,262,6,14,8,133.3
005018900,ny,-73.93021,40.83172,287,6,14,8,133.3
005019300,ny,-73.92932,40.83635,109,6,14,8,133.3
005019400,ny,-73.83607,40.83352,374,5,12,7,140
005019500,ny,-73.92252,40.83048,85,6,14,8,133.3
005019700,ny,-73.91998,40.83521,64,6,14,8,133.3
005019900,ny,-73.92545,40.83674,172,6,14,8,133.3
005020000,ny,-73.84552,40.84283,400,5,12,7,140
005020100,ny,-73.92696,40.84216,100,6,14,8,133.3
005020200,ny,-73.84758,40.83849,245,5,12,7,140
005020400,ny,-73.85086,40.84087,313,6,13,7,116.7
005020501,ny,-73.92366,40.84741,139,6,14,8,133.3
005020502,ny,-73.91949,40.85138,178,6,14,8,133.3
005020601,ny,-73.85054,40.83665,343,6,13,7,116.7
005020900,ny,-73.91502,40.84307,74,6,14,8,133.3
005021001,ny,-73.85828,40.84081,9,6,13,7,116.7
005021002,ny,-73.85652,40.83848,11,6,13,7,116.7
005021100,ny,-73.92351,40.8404,194,6,14,8,133.3
005021200,ny,-73.85896,40.83613,1,6,13,7,116.7
005021301,ny,-73.91982,40.84554,48,6,14,8,133.3
005021302,ny,-73.92038,40.84305,144,6,14,8,133.3
005021501,ny,-73.91825,40.84947,67,6,14,8,133.3
005021502,ny,-73.91671,40.84804,151,6,14,8,133.3
005021601,ny,-73.86482,40.83754,223,6,13,7,116.7
005021602,ny,-73.86227,40.83719,79,6,13,7,116.7
005021700,ny,-73.91331,40.84818,122,6,14,8,133.3
005021800,ny,-73.86939,40.83747,403,6,13,7,116.7
005021900,ny,-73.91962,40.83964,80,6,14,8,133.3
005022000,ny,-73.87243,40.84334,131,6,13,7,116.7
005022101,ny,-73.91812,40.83828,41,6,14,8,133.3
005022102,ny,-73.9161,40.83766,52,6,14,8,133.3
005022200,ny,-73.8552,40.83569,282,6,13,7,116.7
005022300,ny,-73.91509,40.84053,45,6,14,8,133.3
005022401,ny,-73.86851,40.85502,32,6,13,7,116.7
005022403,ny,-73.86543,40.85648,28,6,13,7,116.7
005022404,ny,-73.8663,40.85274,29,6,13,7,116.7
005022500,ny,-73.91097,40.84014,123,6,14,8,133.3
005022701,ny,-73.91106,40.8468,97,6,14,8,133.3
005022702,ny,-73.91327,40.84448,21,6,14,8,133.3
005022703,ny,-73.91052,40.84404,17,6,14,8,133.3
005022800,ny,-73.86354,40.85349,200,6,13,7,116.7
005022901,ny,-73.90722,40.84609,157,6,14,8,133.3
005022902,ny,-73.90715,40.8438,132,6,14,8,133.3
005023000,ny,-73.86602,40.84929,273,6,13,7,116.7
005023100,ny,-73.90246,40.84622,116,6,14,8,133.3
005023200,ny,-73.86332,40.84697,362,6,13,7,116.7
005023301,ny,-73.90875,40.84956,97,6,14,8,133.3
005023302,ny,-73.90473,40.84819,77,6,14,8,133.3
005023501,ny,-73.90457,40.85215,41,6,14,8,133.3
005023502,ny,-73.90347,40.85129,92,6,14,8,133.3
005023600,ny,-73.86726,40.84509,215,6,13,7,116.7
005023702,ny,-73.89732,40.86064,35,6,14,8,133.3
005023703,ny,-73.89957,40.86004,82,6,14,8,133.3
005023704,ny,-73.90191,40.85627,57,6,14,8,133.3
005023800,ny,-73.86109,40.84371,387,6,13,7,116.7
005023900,ny,-73.90287,40.85891,229,6,14,8,133.3
005024000,ny,-73.86888,40.84162,526,6,13,7,116.7
005024100,ny,-73.90619,40.85315,143,6,14,8,133.3
005024300,ny,-73.91153,40.85243,179,6,14,8,133.3
005024400,ny,-73.85752,40.84623,394,6,13,7,116.7
005024501,ny,-73.91546,40.85288,166,6,14,8,133.3
005024502,ny,-73.91357,40.85511,131,6,14,8,133.3
005024600,ny,-73.86116,40.85161,358,6,13,7,116.7
005024700,ny,-73.91847,40.8555,36,6,14,8,133.3
005024800,ny,-73.85841,40.85534,401,6,13,7,116.7
005024900,ny,-73.91314,40.85744,5,6,14,8,133.3
005025000,ny,-73.8557,40.85171,468,6,13,7,116.7
005025100,ny,-73.90773,40.85654,358,6,14,8,133.3
005025200,ny,-73.85497,40.84713,504,6,13,7,116.7
005025300,ny,-73.90455,40.86101,167,6,14,8,133.3
005025400,ny,-73.85248,40.8485,401,6,13,7,116.7
005025500,ny,-73.90894,40.86054,150,6,14,8,133.3
005025600,ny,-73.85022,40.84439,293,6,13,7,116.7
005025700,ny,-73.91462,40.86007,77,6,14,8,133.3
005026100,ny,-73.9059,40.86664,2,6,14,8,133.3
005026300,ny,-73.90447,40.86477,128,6,14,8,133.3
005026400,ny,-73.83209,40.84178,989,5,12,7,140
005026500,ny,-73.90024,40.86622,199,6,14,8,133.3
005026601,ny,-73.83411,40.84745,307,5,12,7,140
005026602,ny,-73.83062,40.84597,602,5,12,7,140
005026701,ny,-73.90123,40.86935,54,6,14,8,133.3
005026702,ny,-73.90012,40.87227,153,6,14,8,133.3
005026900,ny,-73.90873,40.86753,131,6,14,8,133.3
005027300,ny,-73.90323,40.87389,246,6,14,8,133.3
005027401,ny,-73.82263,40.84044,1239,5,12,7,140
005027402,ny,-73.81467,40.84287,726,5,12,7,140
005027600,ny,-73.81979,40.85454,9,6,12,6,100
005027700,ny,-73.90147,40.8784,213,6,14,8,133.3
005027900,ny,-73.89729,40.88256,324,6,14,8,133.3
005028100,ny,-73.89065,40.88379,60,6,13,7,116.7
005028300,ny,-73.90257,40.88064,74,6,14,8,133.3
005028400,ny,-73.83869,40.84944,83,5,12,7,140
005028500,ny,-73.90257,40.88643,212,6,14,8,133.3
005028600,ny,-73.84778,40.84918,292,5,12,7,140
005028700,ny,-73.90466,40.88271,265,6,14,8,133.3
005028800,ny,-73.85147,40.85429,671,6,13,7,116.7
005028900,ny,-73.90733,40.87956,109,6,14,8,133.3
005029301,ny,-73.92559,40.88388,61,6,14,8,133.3
005029302,ny,-73.91586,40.87928,156,6,14,8,133.3
005029500,ny,-73.90857,40.88494,199,6,14,8,133.3
005029600,ny,-73.84502,40.85537,213,5,12,7,140
005029700,ny,-73.91184,40.88493,141,6,14,8,133.3
005030000,ny,-73.83123,40.85219,772,5,12,7,140
